run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:00.550048+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,1,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,823.3122,621.55845,314.3762,306.6826,3268353,1410000,2.31798085106383,1858353,,not sampled,,167522304,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:01.925860+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,1,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,189.5102,41.53475,10.3367,20.2797,7643136,1410000,5.420663829787234,6233136,,not sampled,,52330496,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:03.112904+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,1,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,172.7877,41.86745,11.5722,18.2388,7663616,1410000,5.435188652482269,6253616,,not sampled,,52318208,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:04.462835+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,2,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,174.8453,52.8895,6.9751,20.5199,7639040,1410000,5.417758865248227,6229040,,not sampled,,53075968,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:05.842780+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,2,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,217.8769,50.1425,11.348,16.1956,7651328,1410000,5.4264737588652485,6241328,,not sampled,,52363264,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:15.168704+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,2,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,757.6019,654.16805,248.4138,240.0068,3268654,1410000,2.3181943262411346,1858654,,not sampled,,149053440,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:16.427226+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,3,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,190.7759,38.968999999999994,10.2049,15.3714,7634944,1410000,5.41485390070922,6224944,,not sampled,,52736000,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:25.681568+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,3,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,737.5459,649.2499,266.8443,251.9722,3268612,1410000,2.318164539007092,1858612,,not sampled,,153747456,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:27.124332+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,3,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,206.729,45.2504,7.4154,17.6347,7667712,1410000,5.438093617021277,6257712,,not sampled,,52465664,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:37.435178+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,4,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,735.4624,736.8389500000001,347.1299,412.1114,3268581,1410000,2.3181425531914894,1858581,,not sampled,,170934272,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:38.785704+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,4,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,185.2854,50.17985,9.0981,19.4173,7680000,1410000,5.446808510638298,6270000,,not sampled,,52338688,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:40.071080+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,4,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,198.7683,49.8545,9.5424,17.524,7647232,1410000,5.423568794326241,6237232,,not sampled,,52645888,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:41.314297+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,5,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,239.6169,39.26545,6.6274,14.3199,7643136,1410000,5.420663829787234,6233136,,not sampled,,52973568,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:42.469612+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,5,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,207.2191,38.624849999999995,9.974,15.2991,7692288,1410000,5.455523404255319,6282288,,not sampled,,52322304,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:52.318114+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,5,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,835.6876,721.19655,245.9251,258.2468,3268451,1410000,2.318050354609929,1858451,,not sampled,,150630400,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:09:53.716479+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,6,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,221.6116,48.09595,9.9353,15.0499,7634944,1410000,5.41485390070922,6224944,,not sampled,,52486144,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:04.009695+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,6,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,812.142,713.3861999999999,295.0638,375.8392,3268399,1410000,2.318013475177305,1858399,,not sampled,,169123840,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:05.403590+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,6,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,218.0606,39.74325,7.2063,16.2516,7639040,1410000,5.417758865248227,6229040,,not sampled,,52854784,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:15.703572+00:00,robustness,robust-s3-payload-128,Dolt,ok,measured,7,1,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,dolt-native,dolt-native,4096,1071.8546,750.1457,329.3344,242.9539,3268192,1410000,2.3178666666666667,1858192,,not sampled,,158359552,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,956,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:16.890647+00:00,robustness,robust-s3-payload-128,Revon-H,ok,measured,7,2,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,hybrid,log,4096,177.3124,36.67755,6.1471,16.49,7626752,1410000,5.409043971631205,6216752,,not sampled,,53104640,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:18.078574+00:00,robustness,robust-s3-payload-128,Revon-M (forced Merkle),ok,measured,7,3,20261111,10000,10,100,spread,128,00468bb59bc711ef40746bc320a2ceafb79273bf7acde4f7a326e4227fba18e0,merkle,merkle,4096,190.65,38.004000000000005,11.0349,22.3133,7651328,1410000,5.4264737588652485,6241328,,not sampled,,52961280,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3814,tree node pairs,956,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:21.818635+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,warmup,1,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,145.1715,43.5877,45.5265,22.9252,11689984,450000,25.977742222222222,11239984,,not sampled,,67657728,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:10:59.952088+00:00,robustness,robust-s3-history-50,Dolt,ok,warmup,1,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,842.0777,676.5216499999999,390.4329,260.5127,12943726,450000,28.763835555555556,12493726,,not sampled,,163950592,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:11:04.212659+00:00,robustness,robust-s3-history-50,Revon-H,ok,warmup,1,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,161.0207,46.819500000000005,64.6907,30.3087,11677696,450000,25.950435555555554,11227696,,not sampled,,68153344,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:11:43.744266+00:00,robustness,robust-s3-history-50,Dolt,ok,warmup,2,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,793.4571,710.7072000000001,420.4715,294.9998,12944457,450000,28.76546,12494457,,not sampled,,163094528,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:11:47.919717+00:00,robustness,robust-s3-history-50,Revon-H,ok,warmup,2,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,179.2104,44.90235,48.054,23.5053,11755520,450000,26.123377777777776,11305520,,not sampled,,67952640,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:11:51.868723+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,warmup,2,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,148.515,44.1392,44.7078,23.8268,11735040,450000,26.077866666666665,11285040,,not sampled,,67907584,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:11:55.422766+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,1,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,136.8684,42.40375,45.7587,22.4651,11759616,450000,26.13248,11309616,,not sampled,,67829760,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:12:36.965690+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,1,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,905.3971,740.1439,463.3001,269.4149,12943155,450000,28.762566666666668,12493155,,not sampled,,163733504,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:12:41.335370+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,1,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,185.0279,48.6212,50.4804,28.4937,11689984,450000,25.977742222222222,11239984,,not sampled,,67776512,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:13:24.223132+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,2,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,827.4764,769.17365,414.5912,258.6745,12942692,450000,28.76153777777778,12492692,,not sampled,,164073472,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:13:28.507412+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,2,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,172.5845,49.7642,51.1909,26.4157,11657216,450000,25.904924444444443,11207216,,not sampled,,68050944,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:13:32.155015+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,2,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,149.4051,42.0565,47.7715,23.4374,11771904,450000,26.159786666666665,11321904,,not sampled,,67637248,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:13:36.676422+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,3,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,139.8329,46.2538,52.3854,31.0496,11722752,450000,26.05056,11272752,,not sampled,,68939776,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:13:40.731214+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,3,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,158.7861,44.31055,51.9838,25.2564,11763712,450000,26.141582222222222,11313712,,not sampled,,67665920,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:14:22.576230+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,3,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,703.3082,748.5740499999999,438.6361,318.9014,12942985,450000,28.76218888888889,12492985,,not sampled,,163229696,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:14:27.800696+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,4,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,196.6337,56.96855,41.738,20.5001,11710464,450000,26.023253333333333,11260464,,not sampled,,68214784,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:15:08.762073+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,4,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,779.9723,739.28235,442.8567,280.9469,12944172,450000,28.764826666666668,12494172,,not sampled,,172646400,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:15:13.804010+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,4,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,166.7948,57.624849999999995,46.231,25.41,11661312,450000,25.91402666666667,11211312,,not sampled,,67932160,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:15:51.881151+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,5,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,679.2132,693.8804,401.6627,257.0046,12943517,450000,28.763371111111113,12493517,,not sampled,,163586048,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:15:56.241037+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,5,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,150.2577,47.75305,54.4948,24.9707,11792384,450000,26.205297777777776,11342384,,not sampled,,67940352,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:16:00.060907+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,5,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,156.3066,42.40085,47.6956,23.942,11677696,450000,25.950435555555554,11227696,,not sampled,,67973120,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:16:03.569669+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,6,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,139.2709,41.820049999999995,44.6367,21.3675,11722752,450000,26.05056,11272752,,not sampled,,67985408,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:16:08.268783+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,6,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,147.3022,45.69425,48.9072,24.3562,11763712,450000,26.141582222222222,11313712,,not sampled,,67891200,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:16:47.685278+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,6,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,688.1331,711.0271,325.5055,356.6315,12943049,450000,28.762331111111113,12493049,,not sampled,,171147264,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:16:52.123868+00:00,robustness,robust-s3-history-50,Revon-M (forced Merkle),ok,measured,7,1,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,merkle,merkle,4096,151.4546,48.51835,46.8442,24.1394,11739136,450000,26.08696888888889,11289136,,not sampled,,67919872,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:17:29.910975+00:00,robustness,robust-s3-history-50,Dolt,ok,measured,7,2,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,dolt-native,dolt-native,4096,697.849,674.8992000000001,377.4275,258.0463,12943503,450000,28.76334,12493503,,not sampled,,164089856,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:17:34.178376+00:00,robustness,robust-s3-history-50,Revon-H,ok,measured,7,3,20261111,10000,50,100,spread,32,b2c7870091a33fac328851b89a4967bea47d326303c94ddb06cfa6dac1fb1c83,hybrid,merkle,4096,166.5326,51.45255,49.4003,25.1167,11730944,450000,26.068764444444444,11280944,,not sampled,,68259840,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4315,tree node pairs,3925,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:17:35.390154+00:00,robustness,robust-s3-range-local,Revon-M (forced Merkle),ok,warmup,1,1,20261111,10000,10,100,range-local,32,aba73e54364bc1f29c6dcaabd365c805c362421b0aa86d7321d244dd56c3d58d,merkle,merkle,4096,286.4043,28.1177,8.2982,9.3454,4468736,450000,9.930524444444444,4018736,,not sampled,,48955392,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3792,tree node pairs,1000,True,,3.14.3,Windows-11-10.0.26200-SP0,
